Entity,Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density\n(P/Km2),Land Area(Km2),Latitude,Longitude
Portugal,62130.00107,12.089573,1.788735682,18031.00042,111,"92,212",39.399872,-8.224454
Portugal,65470.00122,8.115614,0.781848216,18773.12536,111,"92,212",39.399872,-8.224454
Portugal,60450.00076,15.572563,1.625034176,19822.84603,111,"92,212",39.399872,-8.224454
Portugal,58799.99924,16.143671,2.506579646,22782.09462,111,"92,212",39.399872,-8.224454
Portugal,56840.00015,15.146783,0.319247925,24847.54514,111,"92,212",39.399872,-8.224454
Portugal,56299.99924,18.849367,-3.12207942,23059.79745,111,"92,212",39.399872,-8.224454
Portugal,50939.99863,27.393208,1.737625476,22498.69086,111,"92,212",39.399872,-8.224454
Portugal,49869.99893,24.511286,-1.696164781,23186.91313,111,"92,212",39.399872,-8.224454
Portugal,48220.00122,21.701544,-4.057293608,20564.88986,111,"92,212",39.399872,-8.224454
Portugal,46560.00137,29.105732,-0.922644675,21647.04181,111,"92,212",39.399872,-8.224454
Portugal,45930.00031,30.292532,0.792190302,22074.30076,111,"92,212",39.399872,-8.224454
Portugal,49849.99847,24.459373,1.792046046,19242.36647,111,"92,212",39.399872,-8.224454
Portugal,48759.99832,29.276423,2.019485396,19978.40121,111,"92,212",39.399872,-8.224454
Portugal,53330.00183,21.441805,3.506345285,21437.3475,111,"92,212",39.399872,-8.224454
Portugal,49500,26.900106,2.849325934,23551.04829,111,"92,212",39.399872,-8.224454
Portugal,44639.99939,26.401812,2.682759921,23330.81729,111,"92,212",39.399872,-8.224454
Portugal,,31.723911,-8.442456428,22176.29671,111,"92,212",39.399872,-8.224454
Puerto Rico,,,3.271964529,16192.12697,368,"9,104",18.25,-66.5
Puerto Rico,,,6.313471555,18123.1987,368,"9,104",18.25,-66.5
Puerto Rico,,,0.916459384,18731.45939,368,"9,104",18.25,-66.5
Puerto Rico,,,0.053419805,19557.12025,368,"9,104",18.25,-66.5
Puerto Rico,,,8.748676927,20988.99233,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.986938733,21959.3227,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.409414024,22935.94116,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.16280669,23664.88235,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.84413425,24898.33459,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.952425142,25768.72589,368,"9,104",18.25,-66.5
Puerto Rico,,,-0.413254118,26435.74879,368,"9,104",18.25,-66.5
Puerto Rico,,,-0.358510628,27278.88305,368,"9,104",18.25,-66.5
Puerto Rico,,,0.02927511,27944.73389,368,"9,104",18.25,-66.5
Puerto Rico,,,-0.306826657,28513.16574,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.190363454,28981.45733,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.049443651,29763.4883,368,"9,104",18.25,-66.5
Puerto Rico,,,-1.263002925,30627.1634,368,"9,104",18.25,-66.5
Puerto Rico,,,-2.885954759,31108.76057,368,"9,104",18.25,-66.5
Puerto Rico,,,-4.147474747,31604.70151,368,"9,104",18.25,-66.5
Puerto Rico,,,1.484814635,32850.54861,368,"9,104",18.25,-66.5
Puerto Rico,,,-3.903305193,32290.92114,368,"9,104",18.25,-66.5
Qatar,28660,0,,29976.16763,248,"11,586",25.354826,51.183884
Qatar,28650,0,3.898186662,28517.22084,248,"11,586",25.354826,51.183884
Qatar,32500,0,7.18215168,30214.67042,248,"11,586",25.354826,51.183884
Qatar,34740.00168,0,3.719958677,34517.60321,248,"11,586",25.354826,51.183884
Qatar,37069.99969,0,19.21891534,42124.94084,248,"11,586",25.354826,51.183884
Qatar,38540.00092,0,7.492758483,51455.95094,248,"11,586",25.354826,51.183884
Qatar,43770.00046,0,26.17024567,59530.561,248,"11,586",25.354826,51.183884
Qatar,49830.00183,0,17.98565682,65421.37692,248,"11,586",25.354826,51.183884
Qatar,53040.00092,0,17.66355636,80234.19083,248,"11,586",25.354826,51.183884
Qatar,54069.99969,0,11.95656113,59094.65918,248,"11,586",25.354826,51.183884
Qatar,60580.00183,0,19.59233153,67403.08768,248,"11,586",25.354826,51.183884
Qatar,68190.00244,0.09460041,13.37517641,82409.94165,248,"11,586",25.354826,51.183884
Qatar,75080.00183,0.08342207,4.730011844,85075.98654,248,"11,586",25.354826,51.183884
Qatar,76169.99817,0.07836199,5.556040643,85050.68434,248,"11,586",25.354826,51.183884
Qatar,81660.00366,0.07397567,5.334323292,83858.34046,248,"11,586",25.354826,51.183884
Qatar,84779.99878,0.06486393,4.753345724,63039.11263,248,"11,586",25.354826,51.183884
Qatar,86919.99817,0.06714397,3.064191884,57162.96801,248,"11,586",25.354826,51.183884
Qatar,87540.00092,0.06931601,-1.497604702,59124.86727,248,"11,586",25.354826,51.183884
Qatar,86419.99817,0.06936814,1.234872202,65907.94844,248,"11,586",25.354826,51.183884
Qatar,91970.00122,0.06641917,0.68824096,62276.42869,248,"11,586",25.354826,51.183884
Qatar,,0.07569663,-3.557603999,50124.38594,248,"11,586",25.354826,51.183884
Romania,89020,10.396162,2.461263459,1659.90764,84,"2,38,391",45.943161,24.96676
Romania,95230,10.312889,5.218136257,1825.179805,84,"2,38,391",45.943161,24.96676
Romania,93739.99786,10.615109,5.70299165,2119.882673,84,"2,38,391",45.943161,24.96676
Romania,98139.99939,8.716783,2.341147329,2679.41191,84,"2,38,391",45.943161,24.96676
Romania,95349.99847,10.407817,10.42811302,3494.944517,84,"2,38,391",45.943161,24.96676
Romania,94709.99908,12.629432,4.668148051,4617.929016,84,"2,38,391",45.943161,24.96676
Romania,99260.00214,11.172654,8.028811076,5757.496429,84,"2,38,391",45.943161,24.96676
Romania,96730.00336,10.032531,7.233807744,8360.166321,84,"2,38,391",45.943161,24.96676
Romania,95419.99817,10.699506,9.307467171,10435.04398,84,"2,38,391",45.943161,24.96676
Romania,80709.99908,10.989452,-5.517394408,8548.118672,84,"2,38,391",45.943161,24.96676
Romania,77620.00275,14.136739,-3.90123628,8214.076893,84,"2,38,391",45.943161,24.96676
Romania,84059.99756,11.0333395,1.906067707,9099.217539,84,"2,38,391",45.943161,24.96676
Romania,81849.99847,10.439118,2.040665131,8507.104775,84,"2,38,391",45.943161,24.96676
Romania,72089.99634,14.889094,3.770962304,9547.852151,84,"2,38,391",45.943161,24.96676
Romania,71540.00092,17.897146,3.608723653,10043.67745,84,"2,38,391",45.943161,24.96676
Romania,73319.99969,18.517511,2.953674037,8969.148921,84,"2,38,391",45.943161,24.96676
Romania,71589.99634,18.943087,4.702997747,9548.587403,84,"2,38,391",45.943161,24.96676
Romania,74209.99908,16.684114,7.319448529,10807.00917,84,"2,38,391",45.943161,24.96676
Romania,75190.00244,17.542227,4.474523775,12398.98198,84,"2,38,391",45.943161,24.96676
Romania,73949.99695,16.837948,4.188260341,12899.34611,84,"2,38,391",45.943161,24.96676
Romania,,17.57964,-3.930454057,12896.08862,84,"2,38,391",45.943161,24.96676
Rwanda,540,,8.37091824,260.6011858,525,"26,338",-1.940278,29.873888
Rwanda,560,,8.484564136,238.7812778,525,"26,338",-1.940278,29.873888
Rwanda,560.0000024,,13.19207266,233.1512636,525,"26,338",-1.940278,29.873888
Rwanda,550.0000119,,2.202365531,249.7433131,525,"26,338",-1.940278,29.873888
Rwanda,560.0000024,,7.447679676,273.6336903,525,"26,338",-1.940278,29.873888
Rwanda,550.0000119,,9.377899425,331.6901134,525,"26,338",-1.940278,29.873888
Rwanda,550.0000119,,9.227077874,366.8943924,525,"26,338",-1.940278,29.873888
Rwanda,579.9999833,,7.633281208,438.6641845,525,"26,338",-1.940278,29.873888
Rwanda,560.0000024,,11.16124324,543.5453565,525,"26,338",-1.940278,29.873888
Rwanda,589.9999738,,6.248259929,579.726615,525,"26,338",-1.940278,29.873888
Rwanda,600.0000238,,7.334656108,609.724917,525,"26,338",-1.940278,29.873888
Rwanda,680.0000072,,7.958406046,668.4946722,525,"26,338",-1.940278,29.873888
Rwanda,750,,8.641500169,725.1697703,525,"26,338",-1.940278,29.873888
Rwanda,810.0000024,,4.719854196,722.8943285,525,"26,338",-1.940278,29.873888
Rwanda,860.0000143,,6.167166701,743.559038,525,"26,338",-1.940278,29.873888
Rwanda,980.0000191,,8.856844355,751.0773926,525,"26,338",-1.940278,29.873888
Rwanda,1159.999967,,5.970744298,744.7607488,525,"26,338",-1.940278,29.873888
Rwanda,1190.000057,,3.976289694,772.3169891,525,"26,338",-1.940278,29.873888
Rwanda,1289.999962,,8.579424541,783.6371628,525,"26,338",-1.940278,29.873888
Rwanda,1330.000043,,9.460682482,820.1492886,525,"26,338",-1.940278,29.873888
Rwanda,,,-3.355472122,797.8555207,525,"26,338",-1.940278,29.873888
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Kitts and Nevis,,,,,205,261,17.357822,-62.782998
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Lucia,,,,,301,616,13.909444,-60.978893
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Saint Vincent and the Grenadines,,,,,284,389,12.984305,-61.287228
Samoa,150,,6.918794454,1542.066736,70,"2,831",-13.759029,-172.104629
Samoa,160,,6.939761793,1556.999425,70,"2,831",-13.759029,-172.104629
Samoa,170.0000018,,4.343996108,1633.007661,70,"2,831",-13.759029,-172.104629
Samoa,170.0000018,,4.515482455,1909.154441,70,"2,831",-13.759029,-172.104629
Samoa,189.9999976,,4.625000762,2353.455973,70,"2,831",-13.759029,-172.104629
Samoa,209.9999934,,4.156489543,2590.489858,70,"2,831",-13.759029,-172.104629
Samoa,200.000003,,1.968808341,2796.601169,70,"2,831",-13.759029,-172.104629
Samoa,200.000003,,6.322644804,3133.671327,70,"2,831",-13.759029,-172.104629
Samoa,170.0000018,,1.009087755,3378.953029,70,"2,831",-13.759029,-172.104629
Samoa,180.0000072,,-4.808273849,3168.228207,70,"2,831",-13.759029,-172.104629
Samoa,189.9999976,,0.467245822,3566.42836,70,"2,831",-13.759029,-172.104629
Samoa,200.000003,,4.103640825,3932.105847,70,"2,831",-13.759029,-172.104629
Samoa,200.000003,,-4.084494013,4020.959844,70,"2,831",-13.759029,-172.104629
Samoa,200.000003,,-0.342327336,4037.813829,70,"2,831",-13.759029,-172.104629
Samoa,209.9999934,,0.052170614,3937.186246,70,"2,831",-13.759029,-172.104629
Samoa,239.9999946,,4.296880765,4071.926959,70,"2,831",-13.759029,-172.104629
Samoa,300.0000119,,8.126249353,4109.663228,70,"2,831",-13.759029,-172.104629
Samoa,310.0000024,,1.042433719,4258.978767,70,"2,831",-13.759029,-172.104629
Samoa,289.9999917,,-1.233162407,4187.504729,70,"2,831",-13.759029,-172.104629
Samoa,300.0000119,,4.379825545,4322.868457,70,"2,831",-13.759029,-172.104629
Samoa,,,-2.5926083,4067.843459,70,"2,831",-13.759029,-172.104629
Sao Tome and Principe,50,,,,242,836,0.3301924,6.733343
Sao Tome and Principe,50,,,524.6698721,242,836,0.3301924,6.733343
Sao Tome and Principe,59.99999866,,2.37687824,577.628404,242,836,0.3301924,6.733343
Sao Tome and Principe,70.0000003,,6.573476922,678.7379639,242,836,0.3301924,6.733343
Sao Tome and Principe,70.0000003,,3.832223902,745.3202999,242,836,0.3301924,6.733343
Sao Tome and Principe,79.99999821,,7.093773747,866.5049956,242,836,0.3301924,6.733343
Sao Tome and Principe,79.99999821,,9.115642105,883.0970413,242,836,0.3301924,6.733343
Sao Tome and Principe,79.99999821,,3.253605149,896.8677913,242,836,0.3301924,6.733343
Sao Tome and Principe,90.00000358,,8.186174056,1098.755219,242,836,0.3301924,6.733343
Sao Tome and Principe,90.00000358,,2.426282361,1067.908053,242,836,0.3301924,6.733343
Sao Tome and Principe,100.0000015,,6.671983657,1090.260763,242,836,0.3301924,6.733343
Sao Tome and Principe,100.0000015,,4.398202015,1254.541598,242,836,0.3301924,6.733343
Sao Tome and Principe,119.9999973,,3.14197646,1330.620114,242,836,0.3301924,6.733343
Sao Tome and Principe,119.9999973,,4.814792654,1564.768548,242,836,0.3301924,6.733343
Sao Tome and Principe,119.9999973,,6.549934955,1770.467688,242,836,0.3301924,6.733343
Sao Tome and Principe,119.9999973,,3.911337989,1584.775657,242,836,0.3301924,6.733343
Sao Tome and Principe,129.9999952,,4.164768974,1700.097997,242,836,0.3301924,6.733343
Sao Tome and Principe,140.0000006,,3.848980918,1813.807434,242,836,0.3301924,6.733343
Sao Tome and Principe,140.0000006,,2.945268909,1953.513257,242,836,0.3301924,6.733343
Sao Tome and Principe,150.000006,,2.210855833,1987.579702,242,836,0.3301924,6.733343
Sao Tome and Principe,,,3.089725555,2157.840446,242,836,0.3301924,6.733343
Saudi Arabia,249660,0,5.625416143,9171.331476,16,"21,49,690",23.885942,45.079162
Saudi Arabia,254090,0,-1.210743863,8684.645762,16,"21,49,690",23.885942,45.079162
Saudi Arabia,272250,0,-2.819174404,8695.396483,16,"21,49,690",23.885942,45.079162
Saudi Arabia,284829.9866,0,11.24206139,9609.968686,16,"21,49,690",23.885942,45.079162
Saudi Arabia,299890.0146,0,7.958441664,11185.13704,16,"21,49,690",23.885942,45.079162
Saudi Arabia,315290.0085,0,5.573850121,13791.45476,16,"21,49,690",23.885942,45.079162
Saudi Arabia,335440.0024,0,2.788402228,15384.73836,16,"21,49,690",23.885942,45.079162
Saudi Arabia,354619.9951,0,1.847130252,16516.63178,16,"21,49,690",23.885942,45.079162
Saudi Arabia,389720.0012,8.17E-05,6.249772755,20078.26007,16,"21,49,690",23.885942,45.079162
Saudi Arabia,406529.9988,7.74E-05,-2.05924919,16113.14371,16,"21,49,690",23.885942,45.079162
Saudi Arabia,446130.0049,0.000468167,5.039484027,19262.5476,16,"21,49,690",23.885942,45.079162
Saudi Arabia,463769.989,0.000582545,9.996846554,23745.88058,16,"21,49,690",23.885942,45.079162
Saudi Arabia,492470.0012,0.002598472,5.411444902,25243.602,16,"21,49,690",23.885942,45.079162
Saudi Arabia,503209.9915,0.004260368,2.699254723,24845.12466,16,"21,49,690",23.885942,45.079162
Saudi Arabia,540520.0195,0.004248494,3.652481698,24464.21256,16,"21,49,690",23.885942,45.079162
Saudi Arabia,565190.0024,0.004093797,4.10640887,20627.92693,16,"21,49,690",23.885942,45.079162
Saudi Arabia,561229.9805,0.003963404,1.670624758,19878.76384,16,"21,49,690",23.885942,45.079162
Saudi Arabia,545070.0073,0.005624967,-0.741502653,20802.46631,16,"21,49,690",23.885942,45.079162
Saudi Arabia,521260.0098,0.013882196,2.434110781,23337.01755,16,"21,49,690",23.885942,45.079162
Saudi Arabia,523780.0293,0.018180711,0.331435729,23139.79798,16,"21,49,690",23.885942,45.079162
Saudi Arabia,,0.018463893,-4.106583413,20110.31619,16,"21,49,690",23.885942,45.079162
Senegal,4060,,3.887210958,613.7323845,87,"1,96,722",14.497401,-14.452362
Senegal,4460,,4.310851466,648.4414733,87,"1,96,722",14.497401,-14.452362
Senegal,4579.999924,,0.068696575,681.3118508,87,"1,96,722",14.497401,-14.452362
Senegal,4489.999771,,5.593950945,831.8310403,87,"1,96,722",14.497401,-14.452362
Senegal,5389.999866,,4.643293937,932.1680954,87,"1,96,722",14.497401,-14.452362
Senegal,5670.000076,,4.310238526,992.6880581,87,"1,96,722",14.497401,-14.452362
Senegal,5570.000172,,2.330770983,1027.731441,87,"1,96,722",14.497401,-14.452362
Senegal,6199.999809,,2.827119201,1197.409561,87,"1,96,722",14.497401,-14.452362
Senegal,6440.000057,,3.703169064,1403.949385,87,"1,96,722",14.497401,-14.452362
Senegal,6670.000076,,2.752104485,1308.937808,87,"1,96,722",14.497401,-14.452362
Senegal,7030.00021,,3.390889253,1271.583281,87,"1,96,722",14.497401,-14.452362
Senegal,7570.000172,,1.33409108,1366.774501,87,"1,96,722",14.497401,-14.452362
Senegal,7449.999809,,4.002995551,1317.779802,87,"1,96,722",14.497401,-14.452362
Senegal,8010.000229,,2.412385276,1372.665779,87,"1,96,722",14.497401,-14.452362
Senegal,8569.999695,,6.224074438,1396.657339,87,"1,96,722",14.497401,-14.452362
Senegal,9289.999962,,6.367043651,1219.249415,87,"1,96,722",14.497401,-14.452362
Senegal,10130.00011,,6.356068572,1269.903294,87,"1,96,722",14.497401,-14.452362
Senegal,9800.000191,,7.407486186,1361.701972,87,"1,96,722",14.497401,-14.452362
Senegal,10180.00031,,6.209241034,1458.069093,87,"1,96,722",14.497401,-14.452362
Senegal,10619.99989,,4.402406836,1430.148259,87,"1,96,722",14.497401,-14.452362
Senegal,,,1.499763427,1471.830962,87,"1,96,722",14.497401,-14.452362
Serbia,51459.99908,,6.439525554,5848.476405,100,"77,474",44.016521,21.005859
Serbia,49830.00183,,5.655576622,7101.040141,100,"77,474",44.016521,21.005859
Serbia,46869.99893,,-2.731751989,6169.114195,100,"77,474",44.016521,21.005859
Serbia,47099.99847,,0.731044553,5735.422857,100,"77,474",44.016521,21.005859
Serbia,51229.99954,,2.036276689,6809.159804,100,"77,474",44.016521,21.005859
Serbia,45790.00092,,-0.681542369,6015.945228,100,"77,474",44.016521,21.005859
Serbia,46470.00122,,2.892636734,6755.073675,100,"77,474",44.016521,21.005859
Serbia,38959.99908,,-1.58951032,6600.056809,100,"77,474",44.016521,21.005859
Serbia,45389.99939,,1.806059265,5588.980728,100,"77,474",44.016521,21.005859
Serbia,46619.99893,,3.338586765,5765.200762,100,"77,474",44.016521,21.005859
Serbia,47340.00015,,2.101163847,6292.543629,100,"77,474",44.016521,21.005859
Serbia,46130.00107,,4.495121293,7252.401858,100,"77,474",44.016521,21.005859
Serbia,45950.00076,,4.331734906,7417.203649,100,"77,474",44.016521,21.005859
Serbia,,,-0.944596516,7720.510572,100,"77,474",44.016521,21.005859
Seychelles,290,,1.514338815,7578.851053,214,455,-4.679574,55.491977
Seychelles,320,,-2.271162762,7663.13708,214,455,-4.679574,55.491977
Seychelles,349.999994,,1.212831267,8331.261997,214,455,-4.679574,55.491977
Seychelles,340.0000036,,-5.887127528,8524.961236,214,455,-4.679574,55.491977
Seychelles,379.9999952,,-2.850453659,10176.65871,214,455,-4.679574,55.491977
Seychelles,379.9999952,,9.005761428,11092.51074,214,455,-4.679574,55.491977
Seychelles,389.9999857,,9.40612788,12014.39987,214,455,-4.679574,55.491977
Seychelles,400.000006,,10.42143611,12154.82994,214,455,-4.679574,55.491977
Seychelles,419.9999869,,-2.146892655,11122.86207,214,455,-4.679574,55.491977
Seychelles,449.9999881,,-1.105245793,9706.95606,214,455,-4.679574,55.491977
Seychelles,439.9999976,,5.954962469,10804.68447,214,455,-4.679574,55.491977
Seychelles,409.9999964,,7.887279597,12189.09516,214,455,-4.679574,55.491977
Seychelles,430.0000072,,1.260828834,12006.68296,214,455,-4.679574,55.491977
Seychelles,419.9999869,,6.018076825,14765.67398,214,455,-4.679574,55.491977
Seychelles,469.9999988,,4.504785244,14700.33434,214,455,-4.679574,55.491977
Seychelles,509.9999905,,4.937385619,14745.34146,214,455,-4.679574,55.491977
Seychelles,579.9999833,,4.562623278,15068.62035,214,455,-4.679574,55.491977
Seychelles,579.9999833,,4.738360886,15945.26493,214,455,-4.679574,55.491977
Seychelles,579.9999833,,1.771183467,15994.81986,214,455,-4.679574,55.491977
Seychelles,610.0000143,,1.191005738,16213.48076,214,455,-4.679574,55.491977
Seychelles,,,-10.77092148,10764.42042,214,455,-4.679574,55.491977
Sierra Leone,330,,6.652727885,138.6987225,111,"71,740",8.460555,-11.779889
Sierra Leone,440,,-6.345455153,229.3756595,111,"71,740",8.460555,-11.779889
Sierra Leone,500,,26.4173166,252.396007,111,"71,740",8.460555,-11.779889
Sierra Leone,550.0000119,,9.313120969,266.4469054,111,"71,740",8.460555,-11.779889
Sierra Leone,529.9999714,,6.59794486,266.5693713,111,"71,740",8.460555,-11.779889
Sierra Leone,449.9999881,,4.505095672,292.3490663,111,"71,740",8.460555,-11.779889
Sierra Leone,589.9999738,,4.223914279,323.3890184,111,"71,740",8.460555,-11.779889
Sierra Leone,500,,8.058145152,360.3716605,111,"71,740",8.460555,-11.779889
Sierra Leone,519.9999809,,5.39828521,408.4810085,111,"71,740",8.460555,-11.779889
Sierra Leone,519.9999809,,3.188051216,391.200943,111,"71,740",8.460555,-11.779889
Sierra Leone,560.0000024,,5.346466052,401.8348761,111,"71,740",8.460555,-11.779889
Sierra Leone,740.0000095,,6.315045036,448.3376621,111,"71,740",8.460555,-11.779889
Sierra Leone,860.0000143,,15.18176908,566.3782351,111,"71,740",8.460555,-11.779889
Sierra Leone,1039.999962,,20.71576829,716.8358269,111,"71,740",8.460555,-11.779889
Sierra Leone,1149.999976,,4.556772366,714.6997957,111,"71,740",8.460555,-11.779889
Sierra Leone,910.0000262,,-20.59877072,588.2288628,111,"71,740",8.460555,-11.779889
Sierra Leone,930.0000072,,6.055474029,501.4151655,111,"71,740",8.460555,-11.779889
Sierra Leone,939.9999976,,4.192610074,496.6822949,111,"71,740",8.460555,-11.779889
Sierra Leone,860.0000143,,3.46460214,533.9915333,111,"71,740",8.460555,-11.779889
Sierra Leone,899.9999762,,5.254241203,521.7548367,111,"71,740",8.460555,-11.779889
Sierra Leone,,,-1.96894782,509.376594,111,"71,740",8.460555,-11.779889
Singapore,42120,0.17653827,9.039146751,23852.32703,"8,358",716,1.352083,103.819836
Singapore,42030,0.30012923,-1.069015885,21700.02005,"8,358",716,1.352083,103.819836
Singapore,41290.00092,0.30550742,3.914609745,22159.68886,"8,358",716,1.352083,103.819836
Singapore,38159.99985,0.3383669,4.535779654,23730.15245,"8,358",716,1.352083,103.819836
Singapore,39619.99893,0.2925276,9.819591677,27608.53737,"8,358",716,1.352083,103.819836
Singapore,36900.00153,0.27761883,7.359033677,29961.26328,"8,358",716,1.352083,103.819836
Singapore,37169.99817,0.25025177,9.00514373,33769.15416,"8,358",716,1.352083,103.819836
Singapore,38290.00092,0.2428374,9.022133014,39432.93835,"8,358",716,1.352083,103.819836
Singapore,38419.99817,0.24099082,1.868245534,40007.46926,"8,358",716,1.352083,103.819836
Singapore,38830.00183,0.22723757,0.120982742,38927.20688,"8,358",716,1.352083,103.819836
Singapore,42409.99985,0.23598696,14.52563899,47236.96023,"8,358",716,1.352083,103.819836
Singapore,44770.00046,0.23450488,6.337870814,53890.42873,"8,358",716,1.352083,103.819836
Singapore,43689.99863,0.24628179,4.461608951,55546.48854,"8,358",716,1.352083,103.819836
Singapore,43909.99985,0.26858902,4.837298646,56967.42579,"8,358",716,1.352083,103.819836
Singapore,44400.00153,0.2785132,3.938002729,57562.53079,"8,358",716,1.352083,103.819836
Singapore,45430.00031,0.29237184,2.988520676,55646.61875,"8,358",716,1.352083,103.819836
Singapore,46099.99847,0.289138,3.329034458,56848.17539,"8,358",716,1.352083,103.819836
Singapore,49139.99939,0.28081223,4.520379476,61176.45636,"8,358",716,1.352083,103.819836
Singapore,47400.00153,0.2784224,3.497469601,66679.04649,"8,358",716,1.352083,103.819836
Singapore,47380.00107,0.2995429,1.345217486,65640.70795,"8,358",716,1.352083,103.819836
Singapore,,0.30993885,-5.391021406,59797.75218,"8,358",716,1.352083,103.819836
Slovakia,,6.252774,,,114,"49,035",48.669026,19.699024
Slovakia,,6.664679,,,114,"49,035",48.669026,19.699024
Slovakia,,7.005193,,,114,"49,035",48.669026,19.699024
Slovakia,,4.4944215,,,114,"49,035",48.669026,19.699024
Slovakia,,5.424992,,,114,"49,035",48.669026,19.699024
Slovakia,,5.801839,,,114,"49,035",48.669026,19.699024
Slovakia,,6.194248,,,114,"49,035",48.669026,19.699024
Slovakia,,6.746676,,,114,"49,035",48.669026,19.699024
Slovakia,,6.2277403,,,114,"49,035",48.669026,19.699024
Slovakia,,7.332043,,,114,"49,035",48.669026,19.699024
Slovakia,,7.9761634,,,114,"49,035",48.669026,19.699024
Slovakia,,6.98435,,,114,"49,035",48.669026,19.699024
Slovakia,,8.014707,,,114,"49,035",48.669026,19.699024
Slovakia,,8.994414,,,114,"49,035",48.669026,19.699024
Slovakia,,9.855442,,,114,"49,035",48.669026,19.699024
Slovakia,,9.638893,,,114,"49,035",48.669026,19.699024
Slovakia,,9.996943,,,114,"49,035",48.669026,19.699024
Slovakia,,9.412673,,,114,"49,035",48.669026,19.699024
